,position,img,count,mean,frame,mask,nuclei_count,Hours,total_int/cell#,count/cell_count,dose,beads,replicate
148,XY012,expt1003_TRITC_XY012_T06.tif,336091,4486.893394943631,6,expt1003_Cy5_XY012_T06_cp_masks.tif,208,2.5,7250021.576923077,1615.8221153846157,0,True,2
149,XY012,expt1003_TRITC_XY012_T07.tif,364044,4747.570615090483,7,expt1003_Cy5_XY012_T07_cp_masks.tif,214,3.0,8076283.163551402,1701.140186915888,0,True,2
150,XY012,expt1003_TRITC_XY012_T08.tif,422047,4818.658455100972,8,expt1003_Cy5_XY012_T08_cp_masks.tif,213,3.5,9547888.943661973,1981.4413145539909,0,True,2
151,XY012,expt1003_TRITC_XY012_T09.tif,448414,5209.714848332122,9,expt1003_Cy5_XY012_T09_cp_masks.tif,215,4.0,10865623.6,2085.646511627907,0,True,2
152,XY012,expt1003_TRITC_XY012_T10.tif,485273,5461.110861308996,10,expt1003_Cy5_XY012_T10_cp_masks.tif,207,4.5,12802558.700483091,2344.314009661836,0,True,2
153,XY012,expt1003_TRITC_XY012_T11.tif,520122,5740.402113350329,11,expt1003_Cy5_XY012_T11_cp_masks.tif,206,5.0,14493735.087378642,2524.864077669903,0,True,2
154,XY012,expt1003_TRITC_XY012_T12.tif,558174,6147.964174253906,12,expt1003_Cy5_XY012_T12_cp_masks.tif,200,5.5,17158168.775,2790.87,0,True,2
155,XY012,expt1003_TRITC_XY012_T13.tif,598572,6372.766952012456,13,expt1003_Cy5_XY012_T13_cp_masks.tif,190,6.0,20076630.842105266,3150.378947368421,0,True,2
156,XY013,expt1003_TRITC_XY013_T01.tif,0,,1,expt1003_Cy5_XY013_T01_cp_masks.tif,301,0.0,,0.0,0,True,2
157,XY013,expt1003_TRITC_XY013_T02.tif,74486,2723.0271191901834,2,expt1003_Cy5_XY013_T02_cp_masks.tif,301,0.5,673845.1760797342,247.4617940199336,0,True,2
158,XY013,expt1003_TRITC_XY013_T03.tif,208360,3351.990142061816,3,expt1003_Cy5_XY013_T03_cp_masks.tif,292,1.0,2391851.595890411,713.5616438356165,0,True,2
159,XY013,expt1003_TRITC_XY013_T04.tif,283103,3632.513502152927,4,expt1003_Cy5_XY013_T04_cp_masks.tif,291,1.5,3533936.323024055,972.8625429553264,0,True,2
160,XY013,expt1003_TRITC_XY013_T05.tif,337880,3868.225813898425,5,expt1003_Cy5_XY013_T05_cp_masks.tif,299,2.0,4371224.54180602,1130.0334448160536,0,True,2
161,XY013,expt1003_TRITC_XY013_T06.tif,378459,4016.901365801844,6,expt1003_Cy5_XY013_T06_cp_masks.tif,304,2.5,5000764.717105263,1244.9309210526317,0,True,2
162,XY013,expt1003_TRITC_XY013_T07.tif,419547,4118.75143905212,7,expt1003_Cy5_XY013_T07_cp_masks.tif,297,3.0,5818214.848484848,1412.6161616161617,0,True,2
163,XY013,expt1003_TRITC_XY013_T08.tif,476963,4357.516396450039,8,expt1003_Cy5_XY013_T08_cp_masks.tif,291,3.5,7142179.013745705,1639.0481099656358,0,True,2
164,XY013,expt1003_TRITC_XY013_T09.tif,529844,4622.171941175138,9,expt1003_Cy5_XY013_T09_cp_masks.tif,282,4.0,8684503.794326242,1878.8794326241132,0,True,2
165,XY013,expt1003_TRITC_XY013_T10.tif,571649,4963.044467846528,10,expt1003_Cy5_XY013_T10_cp_masks.tif,277,4.5,10242308.328519857,2063.714801444043,0,True,2
166,XY013,expt1003_TRITC_XY013_T11.tif,611435,5170.185097352948,11,expt1003_Cy5_XY013_T11_cp_masks.tif,279,5.0,11330581.093189964,2191.52329749104,0,True,2
167,XY013,expt1003_TRITC_XY013_T12.tif,653205,5524.690870400564,12,expt1003_Cy5_XY013_T12_cp_masks.tif,264,5.5,13669529.166666666,2474.2613636363635,0,True,2
168,XY013,expt1003_TRITC_XY013_T13.tif,695172,5804.46357592078,13,expt1003_Cy5_XY013_T13_cp_masks.tif,263,6.0,15342587.653992396,2643.239543726236,0,True,2
169,XY014,expt1003_TRITC_XY014_T01.tif,0,,1,expt1003_Cy5_XY014_T01_cp_masks.tif,116,0.0,,0.0,0,True,2
170,XY014,expt1003_TRITC_XY014_T02.tif,64398,3173.055343333644,2,expt1003_Cy5_XY014_T02_cp_masks.tif,119,0.5,1717129.56302521,541.1596638655462,0,True,2
171,XY014,expt1003_TRITC_XY014_T03.tif,135603,3884.210423073236,3,expt1003_Cy5_XY014_T03_cp_masks.tif,114,1.0,4620268.298245614,1189.5,0,True,2
172,XY014,expt1003_TRITC_XY014_T04.tif,189815,4513.327956167847,4,expt1003_Cy5_XY014_T04_cp_masks.tif,116,1.5,7385321.948275862,1636.3362068965516,0,True,2
173,XY014,expt1003_TRITC_XY014_T05.tif,236398,5109.727197353615,5,expt1003_Cy5_XY014_T05_cp_masks.tif,121,2.0,9982886.694214877,1953.702479338843,0,True,2
174,XY014,expt1003_TRITC_XY014_T06.tif,279044,5628.850299594329,6,expt1003_Cy5_XY014_T06_cp_masks.tif,120,2.5,13089140.858333332,2325.366666666667,0,True,2
175,XY014,expt1003_TRITC_XY014_T07.tif,301226,6092.135516190501,7,expt1003_Cy5_XY014_T07_cp_masks.tif,124,3.0,14799271.072580645,2429.2419354838707,0,True,2
176,XY014,expt1003_TRITC_XY014_T08.tif,342668,6332.560323695238,8,expt1003_Cy5_XY014_T08_cp_masks.tif,125,3.5,17359726.248,2741.344,0,True,2
177,XY014,expt1003_TRITC_XY014_T09.tif,362627,6721.415639210539,9,expt1003_Cy5_XY014_T09_cp_masks.tif,127,4.0,19191864.48031496,2855.330708661417,0,True,2
178,XY014,expt1003_TRITC_XY014_T10.tif,394056,7031.644707858782,10,expt1003_Cy5_XY014_T10_cp_masks.tif,135,4.5,20524902.125925925,2918.9333333333334,0,True,2
179,XY014,expt1003_TRITC_XY014_T11.tif,421191,7424.934317210007,11,expt1003_Cy5_XY014_T11_cp_masks.tif,131,5.0,23872637.48091603,3215.1984732824426,0,True,2
180,XY014,expt1003_TRITC_XY014_T12.tif,448247,7769.659823713265,12,expt1003_Cy5_XY014_T12_cp_masks.tif,131,5.5,26585700.053435117,3421.732824427481,0,True,2
181,XY014,expt1003_TRITC_XY014_T13.tif,471507,8056.558076550295,13,expt1003_Cy5_XY014_T13_cp_masks.tif,131,6.0,28997889.534351144,3599.290076335878,0,True,2
182,XY015,expt1003_TRITC_XY015_T01.tif,341,1611.8211143695014,1,expt1003_Cy5_XY015_T01_cp_masks.tif,148,0.0,3713.722972972973,2.304054054054054,0,True,2
183,XY015,expt1003_TRITC_XY015_T02.tif,71376,3075.786707016364,2,expt1003_Cy5_XY015_T02_cp_masks.tif,143,0.5,1535226.2377622377,499.1328671328672,0,True,2
184,XY015,expt1003_TRITC_XY015_T03.tif,157049,3790.1924876949233,3,expt1003_Cy5_XY015_T03_cp_masks.tif,144,1.0,4133652.361111111,1090.6180555555557,0,True,2
185,XY015,expt1003_TRITC_XY015_T04.tif,222568,4336.099618992847,4,expt1003_Cy5_XY015_T04_cp_masks.tif,141,1.5,6844517.872340426,1578.4964539007092,0,True,2
186,XY015,expt1003_TRITC_XY015_T05.tif,273238,4900.809459152826,5,expt1003_Cy5_XY015_T05_cp_masks.tif,144,2.0,9299217.881944444,1897.486111111111,0,True,2
187,XY015,expt1003_TRITC_XY015_T06.tif,305817,5301.669658652069,6,expt1003_Cy5_XY015_T06_cp_masks.tif,145,2.5,11181660.068965515,2109.0827586206897,0,True,2
188,XY015,expt1003_TRITC_XY015_T07.tif,338544,5657.721708256534,7,expt1003_Cy5_XY015_T07_cp_masks.tif,142,3.0,13488646.04225352,2384.112676056338,0,True,2
189,XY015,expt1003_TRITC_XY015_T08.tif,362907,5973.615535109546,8,expt1003_Cy5_XY015_T08_cp_masks.tif,140,3.5,15484763.521428572,2592.192857142857,0,True,2
190,XY015,expt1003_TRITC_XY015_T09.tif,386330,6285.281241425724,9,expt1003_Cy5_XY015_T09_cp_masks.tif,141,4.0,17221224.836879432,2739.9290780141846,0,True,2
191,XY015,expt1003_TRITC_XY015_T10.tif,409597,6625.892662788057,10,expt1003_Cy5_XY015_T10_cp_masks.tif,141,4.5,19247842.24822695,2904.9432624113474,0,True,2
192,XY015,expt1003_TRITC_XY015_T11.tif,437365,6832.724639603078,11,expt1003_Cy5_XY015_T11_cp_masks.tif,142,5.0,21045032.47887324,3080.035211267605,0,True,2
193,XY015,expt1003_TRITC_XY015_T12.tif,455271,7294.592785395951,12,expt1003_Cy5_XY015_T12_cp_masks.tif,142,5.5,23387440.50704225,3206.1338028169016,0,True,2
194,XY015,expt1003_TRITC_XY015_T13.tif,481952,7492.590938516699,13,expt1003_Cy5_XY015_T13_cp_masks.tif,142,6.0,25430064.704225358,3394.0281690140846,0,True,2
195,XY016,expt1003_TRITC_XY016_T01.tif,152,1858.4605263157891,1,expt1003_Cy5_XY016_T01_cp_masks.tif,106,0.0,2664.962264150944,1.4339622641509433,0,True,2
196,XY016,expt1003_TRITC_XY016_T02.tif,55856,3235.711687195646,2,expt1003_Cy5_XY016_T02_cp_masks.tif,110,0.5,1643035.5636363635,507.7818181818182,0,True,2
197,XY016,expt1003_TRITC_XY016_T03.tif,112779,3998.9200560388017,3,expt1003_Cy5_XY016_T03_cp_masks.tif,113,1.0,3991099.1592920353,998.0442477876106,0,True,2
198,XY016,expt1003_TRITC_XY016_T04.tif,143038,4422.23649659531,4,expt1003_Cy5_XY016_T04_cp_masks.tif,111,1.5,5698629.405405405,1288.6306306306303,0,True,2
199,XY016,expt1003_TRITC_XY016_T05.tif,168302,4755.398735606232,5,expt1003_Cy5_XY016_T05_cp_masks.tif,110,2.0,7275846.527272727,1530.0181818181818,0,True,2
200,XY016,expt1003_TRITC_XY016_T06.tif,187439,5086.675563783418,6,expt1003_Cy5_XY016_T06_cp_masks.tif,116,2.5,8219322.25,1615.853448275862,0,True,2
201,XY016,expt1003_TRITC_XY016_T07.tif,210824,5310.0642336735855,7,expt1003_Cy5_XY016_T07_cp_masks.tif,118,3.0,9487194.762711864,1786.6440677966102,0,True,2
202,XY016,expt1003_TRITC_XY016_T08.tif,234815,5544.139956987416,8,expt1003_Cy5_XY016_T08_cp_masks.tif,116,3.5,11222820.896551725,2024.2672413793105,0,True,2
203,XY016,expt1003_TRITC_XY016_T09.tif,272935,5648.0051477458,9,expt1003_Cy5_XY016_T09_cp_masks.tif,114,4.0,13522265.657894736,2394.1666666666665,0,True,2
204,XY016,expt1003_TRITC_XY016_T10.tif,296804,6069.207150173178,10,expt1003_Cy5_XY016_T10_cp_masks.tif,123,4.5,14645243.56910569,2413.040650406504,0,True,2
205,XY016,expt1003_TRITC_XY016_T11.tif,327282,6439.381148367463,11,expt1003_Cy5_XY016_T11_cp_masks.tif,121,5.0,17417301.991735537,2704.809917355372,0,True,2
206,XY016,expt1003_TRITC_XY016_T12.tif,357175,6610.9482270595645,12,expt1003_Cy5_XY016_T12_cp_masks.tif,118,5.5,20010724.008474577,3026.906779661017,0,True,2
207,XY016,expt1003_TRITC_XY016_T13.tif,383078,6858.722837124555,13,expt1003_Cy5_XY016_T13_cp_masks.tif,121,6.0,21714263.03305785,3165.9338842975208,0,True,2
208,XY017,expt1003_TRITC_XY017_T01.tif,26,1615.8846153846157,1,expt1003_Cy5_XY017_T01_cp_masks.tif,148,0.0,283.8716216216216,0.1756756756756756,0,True,2
209,XY017,expt1003_TRITC_XY017_T02.tif,84809,3108.612093056161,2,expt1003_Cy5_XY017_T02_cp_masks.tif,153,0.5,1723126.0326797385,554.3071895424837,0,True,2
210,XY017,expt1003_TRITC_XY017_T03.tif,166929,3873.075013928077,3,expt1003_Cy5_XY017_T03_cp_masks.tif,150,1.0,4310190.26,1112.86,0,True,2
211,XY017,expt1003_TRITC_XY017_T04.tif,202776,4318.504492642127,4,expt1003_Cy5_XY017_T04_cp_masks.tif,148,1.5,5916818.020270269,1370.108108108108,0,True,2
212,XY017,expt1003_TRITC_XY017_T05.tif,234891,4729.003959283242,5,expt1003_Cy5_XY017_T05_cp_masks.tif,155,2.0,7166454.638709677,1515.425806451613,0,True,2
213,XY017,expt1003_TRITC_XY017_T06.tif,267515,5013.604889445452,6,expt1003_Cy5_XY017_T06_cp_masks.tif,154,2.5,8709185.142857144,1737.1103896103896,0,True,2
214,XY017,expt1003_TRITC_XY017_T07.tif,285085,5313.937081922935,7,expt1003_Cy5_XY017_T07_cp_masks.tif,146,3.0,10376190.089041095,1952.63698630137,0,True,2
215,XY017,expt1003_TRITC_XY017_T08.tif,311943,5570.35122442241,8,expt1003_Cy5_XY017_T08_cp_masks.tif,148,3.5,11740757.243243244,2107.722972972973,0,True,2
216,XY017,expt1003_TRITC_XY017_T09.tif,339334,5816.491624770874,9,expt1003_Cy5_XY017_T09_cp_masks.tif,153,4.0,12900218.098039214,2217.8692810457514,0,True,2
217,XY017,expt1003_TRITC_XY017_T10.tif,371686,6104.88445354412,10,expt1003_Cy5_XY017_T10_cp_masks.tif,159,4.5,14271069.704402516,2337.6477987421385,0,True,2
218,XY017,expt1003_TRITC_XY017_T11.tif,408679,6307.335671761945,11,expt1003_Cy5_XY017_T11_cp_masks.tif,162,5.0,15911577.99382716,2522.7098765432097,0,True,2
219,XY017,expt1003_TRITC_XY017_T12.tif,437864,6498.981133411287,12,expt1003_Cy5_XY017_T12_cp_masks.tif,159,5.5,17897294.811320756,2753.8616352201257,0,True,2
220,XY017,expt1003_TRITC_XY017_T13.tif,469261,6818.1626259160685,13,expt1003_Cy5_XY017_T13_cp_masks.tif,158,6.0,20249986.15189873,2970.006329113924,0,True,2
221,XY018,expt1003_TRITC_XY018_T01.tif,81,1674.9382716049383,1,expt1003_Cy5_XY018_T01_cp_masks.tif,107,0.0,1267.943925233645,0.7570093457943925,0,True,2
222,XY018,expt1003_TRITC_XY018_T02.tif,52665,3086.3432070635145,2,expt1003_Cy5_XY018_T02_cp_masks.tif,103,0.5,1578080.2427184463,511.31067961165047,0,True,2
223,XY018,expt1003_TRITC_XY018_T03.tif,120542,3901.8629523319673,3,expt1003_Cy5_XY018_T03_cp_masks.tif,107,1.0,4395685.644859813,1126.5607476635514,0,True,2
224,XY018,expt1003_TRITC_XY018_T04.tif,169259,4560.674286153174,4,expt1003_Cy5_XY018_T04_cp_masks.tif,110,1.5,7017592.445454545,1538.7181818181818,0,True,2
225,XY018,expt1003_TRITC_XY018_T05.tif,209852,5134.205211291767,5,expt1003_Cy5_XY018_T05_cp_masks.tif,110,2.0,9794756.654545454,1907.7454545454543,0,True,2
226,XY018,expt1003_TRITC_XY018_T06.tif,244024,5598.380536340688,6,expt1003_Cy5_XY018_T06_cp_masks.tif,113,2.5,12089727.539823009,2159.504424778761,0,True,2
227,XY018,expt1003_TRITC_XY018_T07.tif,270035,6022.3960745829245,7,expt1003_Cy5_XY018_T07_cp_masks.tif,110,3.0,14784161.127272729,2454.8636363636365,0,True,2
228,XY018,expt1003_TRITC_XY018_T08.tif,292941,6395.691214271816,8,expt1003_Cy5_XY018_T08_cp_masks.tif,110,3.5,17032365.272727273,2663.1,0,True,2
229,XY018,expt1003_TRITC_XY018_T09.tif,320769,6676.983364976042,9,expt1003_Cy5_XY018_T09_cp_masks.tif,112,4.0,19122939.973214287,2864.0089285714284,0,True,2
230,XY018,expt1003_TRITC_XY018_T10.tif,346320,7098.484332409333,10,expt1003_Cy5_XY018_T10_cp_masks.tif,108,4.5,22762473.092592597,3206.6666666666665,0,True,2
231,XY018,expt1003_TRITC_XY018_T11.tif,378217,7294.7056266640575,11,expt1003_Cy5_XY018_T11_cp_masks.tif,120,5.0,22991513.98333333,3151.8083333333334,0,True,2
232,XY018,expt1003_TRITC_XY018_T12.tif,400739,7569.635026788009,12,expt1003_Cy5_XY018_T12_cp_masks.tif,109,5.5,27829797.899082568,3676.5045871559632,0,True,2
233,XY018,expt1003_TRITC_XY018_T13.tif,424561,7865.870887811175,13,expt1003_Cy5_XY018_T13_cp_masks.tif,116,6.0,28789155.25862069,3660.0086206896553,0,True,2
234,XY019,expt1003_TRITC_XY019_T01.tif,8,1448.375,1,expt1003_Cy5_XY019_T01_cp_masks.tif,85,0.0,136.31764705882352,0.0941176470588235,0,True,2
235,XY019,expt1003_TRITC_XY019_T02.tif,60258,3373.36703840154,2,expt1003_Cy5_XY019_T02_cp_masks.tif,86,0.5,2363631.988372093,700.6744186046511,0,True,2
236,XY019,expt1003_TRITC_XY019_T03.tif,117071,4539.700455279275,3,expt1003_Cy5_XY019_T03_cp_masks.tif,88,1.0,6039400.818181818,1330.3522727272727,0,True,2
237,XY019,expt1003_TRITC_XY019_T04.tif,150898,5333.682964651619,4,expt1003_Cy5_XY019_T04_cp_masks.tif,89,1.5,9043169.573033707,1695.4831460674156,0,True,2
238,XY019,expt1003_TRITC_XY019_T05.tif,183576,6023.194954678172,5,expt1003_Cy5_XY019_T05_cp_masks.tif,99,2.0,11168828.656565657,1854.3030303030305,0,True,2
239,XY019,expt1003_TRITC_XY019_T06.tif,211618,6647.088187205247,6,expt1003_Cy5_XY019_T06_cp_masks.tif,96,2.5,14652536.541666666,2204.3541666666665,0,True,2
240,XY019,expt1003_TRITC_XY019_T07.tif,232002,7181.234338497082,7,expt1003_Cy5_XY019_T07_cp_masks.tif,99,3.0,16828896.25252525,2343.454545454545,0,True,2
241,XY019,expt1003_TRITC_XY019_T08.tif,250212,7595.398769843173,8,expt1003_Cy5_XY019_T08_cp_masks.tif,96,3.5,19796457.46875,2606.375,0,True,2
242,XY019,expt1003_TRITC_XY019_T09.tif,258563,7921.604576060767,9,expt1003_Cy5_XY019_T09_cp_masks.tif,95,4.0,21560356.25263158,2721.7157894736843,0,True,2
243,XY019,expt1003_TRITC_XY019_T10.tif,268454,8291.201155505227,10,expt1003_Cy5_XY019_T10_cp_masks.tif,94,4.5,23678788.45744681,2855.8936170212764,0,True,2
244,XY019,expt1003_TRITC_XY019_T11.tif,279041,8622.818137836375,11,expt1003_Cy5_XY019_T11_cp_masks.tif,95,5.0,25327576.8,2937.2736842105264,0,True,2
245,XY019,expt1003_TRITC_XY019_T12.tif,295919,8849.432800867806,12,expt1003_Cy5_XY019_T12_cp_masks.tif,87,5.5,30100175.91954023,3401.367816091954,0,True,2
246,XY019,expt1003_TRITC_XY019_T13.tif,310332,9437.079769408248,13,expt1003_Cy5_XY019_T13_cp_masks.tif,102,6.0,28712037.6372549,3042.470588235294,0,True,2
247,XY020,expt1003_TRITC_XY020_T01.tif,33,1550.5151515151515,1,expt1003_Cy5_XY020_T01_cp_masks.tif,135,0.0,379.0148148148148,0.2444444444444444,0,True,2
248,XY020,expt1003_TRITC_XY020_T02.tif,61194,3062.924616792496,2,expt1003_Cy5_XY020_T02_cp_masks.tif,135,0.5,1388389.6962962963,453.2888888888889,0,True,2
249,XY020,expt1003_TRITC_XY020_T03.tif,134333,3889.822307251383,3,expt1003_Cy5_XY020_T03_cp_masks.tif,131,1.0,3988790.0763358776,1025.442748091603,0,True,2
250,XY020,expt1003_TRITC_XY020_T04.tif,188772,4461.073236496938,4,expt1003_Cy5_XY020_T04_cp_masks.tif,135,1.5,6237968.274074074,1398.3111111111111,0,True,2
251,XY020,expt1003_TRITC_XY020_T05.tif,237522,4956.694672493495,5,expt1003_Cy5_XY020_T05_cp_masks.tif,133,2.0,8852060.390977444,1785.8796992481202,0,True,2
252,XY020,expt1003_TRITC_XY020_T06.tif,281312,5405.557875241724,6,expt1003_Cy5_XY020_T06_cp_masks.tif,138,2.5,11019190.557971014,2038.4927536231885,0,True,2
253,XY020,expt1003_TRITC_XY020_T07.tif,307312,5902.2948762170045,7,expt1003_Cy5_XY020_T07_cp_masks.tif,131,3.0,13846153.0,2345.8931297709923,0,True,2
254,XY020,expt1003_TRITC_XY020_T08.tif,341835,6241.182374537423,8,expt1003_Cy5_XY020_T08_cp_masks.tif,137,3.5,15572661.145985402,2495.14598540146,0,True,2
255,XY020,expt1003_TRITC_XY020_T09.tif,364205,6743.56875386115,9,expt1003_Cy5_XY020_T09_cp_masks.tif,129,4.0,19039081.06976744,2823.294573643411,0,True,2
256,XY020,expt1003_TRITC_XY020_T10.tif,399176,6951.847295428583,10,expt1003_Cy5_XY020_T10_cp_masks.tif,135,4.5,20555634.04444445,2956.859259259259,0,True,2
257,XY020,expt1003_TRITC_XY020_T11.tif,419542,7344.401771455539,11,expt1003_Cy5_XY020_T11_cp_masks.tif,124,5.0,24849072.64516129,3383.403225806452,0,True,2
258,XY020,expt1003_TRITC_XY020_T12.tif,441442,7759.431173291168,12,expt1003_Cy5_XY020_T12_cp_masks.tif,125,5.5,27402710.528,3531.536,0,True,2
259,XY020,expt1003_TRITC_XY020_T13.tif,477409,7993.057148063819,13,expt1003_Cy5_XY020_T13_cp_masks.tif,125,6.0,30527659.36,3819.272,0,True,2
260,XY021,expt1003_TRITC_XY021_T01.tif,151,1668.8609271523178,1,expt1003_Cy5_XY021_T01_cp_masks.tif,171,0.0,1473.672514619883,0.8830409356725146,5,True,2
261,XY021,expt1003_TRITC_XY021_T02.tif,21035,2350.332493463276,2,expt1003_Cy5_XY021_T02_cp_masks.tif,171,0.5,289118.3859649123,123.01169590643276,5,True,2
262,XY021,expt1003_TRITC_XY021_T03.tif,83117,2858.7723209451738,3,expt1003_Cy5_XY021_T03_cp_masks.tif,172,1.0,1381468.4825581396,483.23837209302326,5,True,2
263,XY021,expt1003_TRITC_XY021_T04.tif,142525,3326.2528188037186,4,expt1003_Cy5_XY021_T04_cp_masks.tif,174,1.5,2724564.2701149425,819.1091954022988,5,True,2
264,XY021,expt1003_TRITC_XY021_T05.tif,199371,3769.262600879767,5,expt1003_Cy5_XY021_T05_cp_masks.tif,174,2.0,4318860.08045977,1145.8103448275865,5,True,2
265,XY021,expt1003_TRITC_XY021_T06.tif,246913,4180.700716446684,6,expt1003_Cy5_XY021_T06_cp_masks.tif,175,2.5,5898682.034285715,1410.9314285714286,5,True,2
266,XY021,expt1003_TRITC_XY021_T07.tif,287916,4557.143719001376,7,expt1003_Cy5_XY021_T07_cp_masks.tif,176,3.0,7454969.267045454,1635.8863636363635,5,True,2
267,XY021,expt1003_TRITC_XY021_T08.tif,332075,4887.377411729278,8,expt1003_Cy5_XY021_T08_cp_masks.tif,172,3.5,9435906.127906976,1930.6686046511627,5,True,2
268,XY021,expt1003_TRITC_XY021_T09.tif,369350,5006.400790578043,9,expt1003_Cy5_XY021_T09_cp_masks.tif,174,4.0,10627092.712643676,2122.7011494252874,5,True,2
269,XY021,expt1003_TRITC_XY021_T10.tif,398132,5243.180610953151,10,expt1003_Cy5_XY021_T10_cp_masks.tif,165,4.5,12651381.715151511,2412.921212121212,5,True,2
270,XY021,expt1003_TRITC_XY021_T11.tif,415520,5440.4813173854445,11,expt1003_Cy5_XY021_T11_cp_masks.tif,169,5.0,13376501.75739645,2458.698224852071,5,True,2
271,XY021,expt1003_TRITC_XY021_T12.tif,453824,5505.079894408405,12,expt1003_Cy5_XY021_T12_cp_masks.tif,160,5.5,15614608.6125,2836.4,5,True,2
272,XY021,expt1003_TRITC_XY021_T13.tif,484278,5655.049035884347,13,expt1003_Cy5_XY021_T13_cp_masks.tif,161,6.0,17010036.254658386,3007.9378881987577,5,True,2
273,XY022,expt1003_TRITC_XY022_T01.tif,6,1472.1666666666667,1,expt1003_Cy5_XY022_T01_cp_masks.tif,181,0.0,48.80110497237569,0.0331491712707182,5,True,2
274,XY022,expt1003_TRITC_XY022_T02.tif,39467,2418.453796842932,2,expt1003_Cy5_XY022_T02_cp_masks.tif,189,0.5,505021.77777777775,208.82010582010585,5,True,2
275,XY022,expt1003_TRITC_XY022_T03.tif,133452,3027.365779456284,3,expt1003_Cy5_XY022_T03_cp_masks.tif,192,1.0,2104208.427083333,695.0625,5,True,2
276,XY022,expt1003_TRITC_XY022_T04.tif,223047,3574.76435459791,4,expt1003_Cy5_XY022_T04_cp_masks.tif,190,1.5,4196528.763157895,1173.9315789473685,5,True,2
277,XY022,expt1003_TRITC_XY022_T05.tif,296023,4072.777814561706,5,expt1003_Cy5_XY022_T05_cp_masks.tif,188,2.0,6412956.95212766,1574.590425531915,5,True,2
278,XY022,expt1003_TRITC_XY022_T06.tif,353574,4571.394700967831,6,expt1003_Cy5_XY022_T06_cp_masks.tif,190,2.5,8506980.578947369,1860.9157894736843,5,True,2
279,XY022,expt1003_TRITC_XY022_T07.tif,404363,4870.920967051881,7,expt1003_Cy5_XY022_T07_cp_masks.tif,190,3.0,10366422.184210526,2128.2263157894736,5,True,2
280,XY022,expt1003_TRITC_XY022_T08.tif,455275,5139.744453352369,8,expt1003_Cy5_XY022_T08_cp_masks.tif,185,3.5,12648633.275675677,2460.945945945946,5,True,2
281,XY022,expt1003_TRITC_XY022_T09.tif,488115,5416.67533470596,9,expt1003_Cy5_XY022_T09_cp_masks.tif,181,4.0,14607516.46961326,2696.767955801105,5,True,2
282,XY022,expt1003_TRITC_XY022_T10.tif,510217,5651.02221603749,10,expt1003_Cy5_XY022_T10_cp_masks.tif,176,4.5,16382088.647727272,2898.9602272727275,5,True,2
283,XY022,expt1003_TRITC_XY022_T11.tif,534494,5879.101484768772,11,expt1003_Cy5_XY022_T11_cp_masks.tif,177,5.0,17753358.581920903,3019.74011299435,5,True,2
284,XY022,expt1003_TRITC_XY022_T12.tif,564149,6012.083109249506,12,expt1003_Cy5_XY022_T12_cp_masks.tif,173,5.5,19605264.011560693,3260.976878612717,5,True,2
285,XY022,expt1003_TRITC_XY022_T13.tif,583685,6285.170948371125,13,expt1003_Cy5_XY022_T13_cp_masks.tif,172,6.0,21328837.23837209,3393.517441860465,5,True,2
286,XY023,expt1003_TRITC_XY023_T01.tif,0,,1,expt1003_Cy5_XY023_T01_cp_masks.tif,180,0.0,,0.0,5,True,2
287,XY023,expt1003_TRITC_XY023_T02.tif,36029,2428.989119875656,2,expt1003_Cy5_XY023_T02_cp_masks.tif,177,0.5,494429.6553672317,203.5536723163842,5,True,2
288,XY023,expt1003_TRITC_XY023_T03.tif,124055,3137.5521341340536,3,expt1003_Cy5_XY023_T03_cp_masks.tif,177,1.0,2199034.0677966103,700.8757062146892,5,True,2
289,XY023,expt1003_TRITC_XY023_T04.tif,198736,3798.0270358666776,4,expt1003_Cy5_XY023_T04_cp_masks.tif,179,1.5,4216786.0391061455,1110.2569832402237,5,True,2
290,XY023,expt1003_TRITC_XY023_T05.tif,265797,4242.712912485845,5,expt1003_Cy5_XY023_T05_cp_masks.tif,180,2.0,6265002.022222222,1476.65,5,True,2
291,XY023,expt1003_TRITC_XY023_T06.tif,319611,4677.343304829934,6,expt1003_Cy5_XY023_T06_cp_masks.tif,180,2.5,8305168.727777778,1775.6166666666666,5,True,2
292,XY023,expt1003_TRITC_XY023_T07.tif,369629,5064.851037121005,7,expt1003_Cy5_XY023_T07_cp_masks.tif,175,3.0,10697804.708571428,2112.1657142857143,5,True,2
293,XY023,expt1003_TRITC_XY023_T08.tif,407532,5412.830602259454,8,expt1003_Cy5_XY023_T08_cp_masks.tif,184,3.5,11988596.092391305,2214.8478260869565,5,True,2
294,XY023,expt1003_TRITC_XY023_T09.tif,437236,5632.74482430541,9,expt1003_Cy5_XY023_T09_cp_masks.tif,175,4.0,14073364.662857143,2498.4914285714285,5,True,2
